Time[s],Angle1[rad]
21.8265598,17.37740560406658
21.8684534,17.249699862698158
21.9103469,17.103895056986552
21.952240500000002,16.98744668929349
21.9941341,16.85803052525811
22.036027699999998,16.740063721115813
22.077921300000003,16.601502031799985
22.1198149,16.45081030418279
22.1617085,16.33540913404093
22.2036021,16.222643411069573
22.2454957,16.08224912603915
22.287389200000003,15.904469888431008
22.3292828,15.727685488496501
22.3711764,15.550290223323799
22.41307,15.416074403845434
22.4549636,15.264736904405007
22.496857199999997,15.14017275569017
22.538750800000003,14.988032404793824
22.5806444,14.877046917659506
22.622538000000002,14.756392306469138
22.6644315,14.644289808613543
22.706325099999997,14.460716077888778
22.748218700000002,14.335855223201104
22.7901123,14.23216521234012
22.832005900000002,14.141896783426974
22.8738995,14.046549446390523
22.9157931,13.958864104770328
22.9576867,13.83838402650516
22.9995803,13.735252521004815
23.0414738,13.610618559119901
23.0833674,13.475826780988378
23.125261,13.338294835931224
23.167154600000003,13.197342045540163
23.2090482,13.065552233722071
23.2509418,12.891682533638395
23.2928354,12.768287755522396
23.334729,12.648872328100945
23.3766226,12.50530154383189
23.4185161,12.325323191366236
23.4604097,12.21320324021812
23.5023033,12.090471687217878
23.5441969,11.950077402187455
23.586090499999997,11.81884609573
23.627984100000003,11.697144286988436
23.6698777,11.514251234671951
23.711771300000002,11.367713390674506
23.7536649,11.233026332298104
23.7955584,11.10500643166432
23.837452000000003,10.977126157370696
23.8793456,10.899424099071908
23.921239200000002,10.777443037650023
23.9631328,10.688256712873116
24.0050264,10.595806622394976
24.04692,10.481033770783828
24.0888136,10.333762888500546
24.1307072,10.202339595825373
24.1726007,10.06508690344854
24.2144943,9.958552005906805
24.256387900000004,9.841492772975545
24.2982815,9.691900602787111
24.3401751,9.551960103362207
24.3820687,9.402594825976532
24.4239623,9.274627285220308
24.465855899999998,9.059463095034445
24.507749500000003,8.905542508301066
24.549643,8.722684362569622
24.5915366,8.631909788173395
24.6334302,8.51985965019536
24.675323799999997,8.420498055879323
24.717217400000003,8.286509129203717
24.759111,8.114175318861799
24.801004600000002,8.019334127308426
24.8428982,7.903828237411441
24.8847918,7.760868318380586
24.926685300000003,7.6672837638886495
24.9685789,7.493326797342375
25.0104725,7.296453657717414
25.0523661,7.119477271565189
25.0942597,7.0184052545821975
25.136153300000004,6.890088647975575
25.178046900000002,6.782820712148003
25.2199405,6.660333505243041
25.2618341,6.524616702607962
25.3037276,6.606839163669415
25.345621200000004,7.637822606114986
25.3875148,7.8255676737520155
25.4294084,7.851782519116971
25.471302,7.886392398184018
25.5131956,7.880405918849677
25.555089199999998,7.902815946445284
25.596982800000003,7.925417960258611
25.6388764,7.920443771890427
25.6807699,7.95007946258929
25.7226635,7.9378621578253306
25.7645571,7.91632479485572
25.806450700000003,7.866338565078603
25.8483443,7.865640433377806
25.8902379,7.951301193065687
25.9321315,7.903339545220883
25.9740251,7.944826021540788
26.015918600000003,7.8761298621822915
26.0578122,7.888818405844289
26.0997058,7.88274466004735
26.1415994,7.877979911189405
26.183493,7.883477698333187
26.225386600000004,7.878154444114604
26.267280200000002,7.857594465526111
26.3091738,7.8875443154903335
26.3510674,7.861835615608458
26.3929609,7.935750309430417
26.4348545,7.869008918834154
26.476748100000002,7.867909361405398
26.5186417,7.8670366967794
26.5605353,7.869759410412511
26.6024289,7.869026372126674
26.644322499999998,7.86084077793482
26.686216100000003,7.878817669230362
26.7281097,7.889010392062009
26.7700032,7.859374701363146
26.8118968,7.858851102587547
26.8537904,7.883477698333187
26.895684000000003,7.937303652464692
26.9375776,7.884943774904863
26.9794712,7.866530551296322
27.0213648,7.844329963210955
27.0632584,7.955681969488192
27.105152,7.887404689150174
27.1470455,7.890546281803765
27.1889391,7.940724497798602
27.2308327,7.868398053595956
27.2727263,7.86399982388093
27.314619900000004,7.851642892776811
27.356513500000002,7.9351219908997
27.3984071,7.934074793348502
27.4403007,7.878067177652005
27.4821943,7.931631332395711
27.5240878,7.874838318535815
27.565981400000002,7.939921646342683
27.607875,7.872796283310981
27.6497686,7.87049244869835
27.6916622,7.937338559049732
27.733555799999998,7.862847906574614
27.775449400000003,7.934615845416621
27.817343,7.875484090359054
27.8592366,7.874820865243295
27.9011301,7.90724908274535
27.9430237,7.855255724328439
27.984917300000003,7.914125679998208
28.0268109,7.8882249938986115
28.0687045,7.889272191449808
28.1105981,7.944092983254951
28.1524917,7.888137727436012
28.194385300000004,7.933429021525265
28.236278900000002,7.881522929570953
28.2781724,7.930985560572473
28.320066,7.90710945640519
28.3619596,7.9428887060710744
28.4038532,7.937530545267451
28.445746800000002,7.852585370572887
28.4876404,7.90742361567055
28.529534,7.93484273821938
28.5714276,7.899360194526336
28.613321199999998,7.936727693811534
28.655214700000002,7.857524652356031
28.6971083,7.9409862971864005
28.7390019,7.933690820913064
28.7808955,7.9339177137158226
28.8227891,7.859147808560386
28.864682700000003,7.944092983254951
28.9065763,7.89476997859359
28.9484699,7.921787675414462
28.9903635,7.920984823958546
29.032257,7.86087568451986
29.074150600000003,7.85789117149895
29.1160442,7.858292597226909
29.1579378,7.915487036814763
29.1998314,7.856355281757196
29.241725,7.863685664615571
29.2836186,7.860037926478903
29.325512200000002,7.944860928125828
29.3674058,7.8572104930906725
29.4092993,7.937198932709572
29.4511929,7.935645589675297
29.4930865,7.943185412043913
29.534980100000002,8.58726426590738
29.5768737,8.628052610526488
29.618767300000002,8.467709212145769
29.6606609,8.319094426338452
29.702554499999998,8.355292555024814
29.744448100000003,8.327262567237785
29.7863416,8.330334346721296
29.828235199999998,8.381908826117728
29.8701288,8.394283210514368
29.9120224,8.677689774453206
29.953916000000003,9.022374848429566
29.9958096,9.423678403340624
30.0377032,9.76036986934285
30.0795968,10.025537742598349
30.1214904,10.10779511024484
30.163383900000003,10.238433004756617
30.2052775,10.25295414413321
30.2471711,10.218274451896082
30.2890647,10.171813787207993
30.3309583,10.057407454739764
30.3728519,9.432300329845475
30.414745500000002,9.432282876552954
30.4566391,8.719106437603031
30.498532700000002,8.425908576560506
30.540426200000002,8.432279028330285
30.5823198,8.403777801645216
30.624213400000002,8.400740928746746
30.666107,8.444269440291485
30.7080006,8.54411972679808
30.7498942,8.630862590622199
30.791787799999998,8.858767684347619
30.833681400000003,9.281032643575127
30.875575,9.647028187718337
30.9174685,9.980804953869733
30.9593621,10.126976278724257
31.0012557,10.214818699977132
31.043149300000003,10.24616481334295
31.0850429,10.21818718543348
31.1269365,10.110273477782671
31.1688301,9.963020048791911
31.2107237,9.688863729888642
31.2526173,9.203452758323978
31.2945108,8.706958946009152
31.3364044,8.607632258278153
31.378298,8.457307049803882
31.4201916,8.41205066229967
31.4620852,8.404615559686174
31.503978800000002,8.416885224327695
31.5458724,8.598905612018182
31.587766000000002,8.826513999770762
31.629659500000002,9.24897094521599
31.6715531,9.581979766496508
31.713446700000002,9.876032838872513
31.7553403,10.097008975467515
31.7972339,10.222271255883149
31.8391275,10.259464222243148
31.8810211,10.253163583643447
31.922914700000003,10.214015848521216
31.9648083,10.061177365924072
32.0067018,9.92034674858065
32.048595399999996,9.428198806103289
32.090489000000005,8.90744491718574
32.1323826,8.511691509296027
32.1742762,8.450587532183704
32.2161698,8.4277411722751
32.2580634,8.447027060509637
32.299957,8.50162095951202
32.3418506,8.471985268813155
32.3837441,8.705737215532755
32.4256377,9.062657047565596
32.4675313,9.494364238046392
32.5094249,9.777386829549794
32.5513185,10.007997183615805
32.5932121,10.165059363002774
32.635105700000004,10.242237822525963
32.6769993,10.265276168652289
32.7188929,10.269464958857077
32.7607864,10.195113932722116
32.80268,10.096345750351757
32.844573600000004,9.943420001292015
32.8864672,9.475340149199656
32.9283608,8.782287356525227
32.9702544,8.613531471149896
33.012148,8.501533693049419
33.0540416,8.428177504588097
33.0959352,8.396307792446681
33.1378287,8.4456831569856
33.1797223,8.562009351631023
33.221615899999996,8.811347088570933
33.2635095,9.14173791597346
33.30540310000001,9.537822936421051
33.3472967,9.86151169949592
33.3891903,10.081126479274367
33.4310839,10.19401437529336
33.4729775,10.252343278895012
33.514871,10.257858519331313
33.5567646,10.214923419732253
33.598658199999996,10.14160213785597
33.640551800000004,9.982585189706768
33.6824454,9.562205186071413
33.724339,9.069254392138134
33.7662326,8.745146750042787
33.8081262,8.502772876818335
33.850019800000005,8.488356457196861
33.8919133,8.431563443336966
33.9338069,8.402241911903461
33.9757005,8.425227898152228
34.017594100000004,8.479437824719172
34.0594877,8.564836785019253
34.1013813,8.69524778672827
34.143274899999994,9.070964814805087
34.1851685,9.55377524578428
34.227062100000005,9.886487361091959
34.268955600000005,10.125562562030144
34.3108492,10.217750853120483
34.3527428,10.247857782717386
34.3946364,10.208378435037275
34.43653,10.124567724356506
34.4784236,9.916402304471143
34.5203172,9.36269659927594
34.5622108,8.882120189739302
34.6041044,8.643324241481439
34.645997900000005,8.52005163641308
34.6878915,8.47004795334344
34.7297851,8.472386694541115
34.771678699999995,8.512337281119263
34.8135723,8.499142591974186
34.855465900000006,8.767417151298236
34.8973595,9.161250697010756
34.9392531,9.575871114114529
34.9811467,9.837443609110919
35.023040200000004,10.047825597146314
35.0649338,10.177189401304135
35.1068274,10.24660114565595
35.148721,10.283078527022631
35.1906146,10.29814071846734
35.2325082,10.260005274311267
35.2744018,10.178847464093531
35.3162954,9.944379932380611
35.358188999999996,9.717364956573709
35.400082499999996,9.251519125923902
35.4419761,8.85841861849722
35.48386970000001,8.671930187921626
35.5257633,8.545655616539836
35.5676569,8.47037956590132
35.6095505,8.496315158585956
35.6514441,8.453170619476657
35.693337699999994,8.573860137252064
35.7352313,8.900568319932882
35.777124799999996,9.328418332766773
35.819018400000004,9.69839322760453
35.860912,10.033374270939802
35.9028056,10.21888531713428
35.9446992,10.274823119660697
35.9865928,10.29273019778616
36.028486400000006,10.271908419809868
36.07038,10.194572880653999
36.1122736,10.024001852856593
36.1541671,9.780423702448264
36.196060700000004,9.046128779549209
36.2379543,8.66135349265454
36.2798479,8.60586947573364
36.321741499999995,8.524711665515904
36.3636351,8.471740922717876
36.405528700000005,8.456574011518045
36.4474223,8.401281980814865
36.4893159,8.563702321005456
36.5312094,8.605363330250562
36.573103,8.855660998279069
36.6149966,9.231744545498808
36.6568902,9.665773023884757
36.6987838,9.962636076356473
36.7406774,10.153452923477012
36.782571000000004,10.24955075209182
36.8244646,10.285487081390384
36.8663582,10.280582706192279
36.9082517,10.213928582058616
36.950145299999996,10.100255287876225
36.9920389,9.86489763824479
37.033932500000006,9.361631948432224
37.0758261,8.989370672274354
37.1177197,8.761727377936733
37.1596133,8.506193722152245
37.2015069,8.50741545262864
37.24340050000001,8.530279265829765
37.285294,8.589236487962134
37.327187599999995,8.742022610681717
37.369081200000004,9.08269342737849
37.410974800000005,9.614914129481642
37.4528684,9.879872563226902
37.494762,10.122386062791513
37.536655599999996,10.23721127428022
37.578549200000005,10.292939637296397
37.6204427,10.289047553064451
37.66233630000001,10.24665350553351
37.7042299,10.148635814741509
37.7461235,10.002691382689742
37.7880171,9.652875040712518
37.8299107,9.23692817337723
37.8718043,8.916241376615792
37.9136979,8.68620698120294
37.955591500000004,8.5689034021764
37.997485000000005,8.491201343877613
38.0393786,8.45797027491964
38.0812722,8.46078025501535
38.1231658,8.49514578798712
38.1650594,8.550123659424942
38.206953,8.766753926182478
38.2488466,9.18453338923236
38.2907402,9.67401097795417
38.3326338,9.970455151405407
38.374527300000004,10.161498891328707
38.4164209,10.263077053794776
38.4583145,10.266340819496005
38.5002081,10.206947265050639
38.5421017,10.047703424098676
38.583995300000005,9.59344657968211
38.6258889,9.090128529991988
38.6677825,8.721218285997946
38.709676099999996,8.52261727041351
38.7515696,8.523821547597388
38.7934632,8.475301394391945
38.8353568,8.456312212130246
38.8772504,8.431266737364128
38.919144,8.55672100399748
38.961037600000004,8.636674537031341
39.0029312,9.048258081236643
39.0448248,9.520579083411349
39.086718399999995,9.81189198886172
39.1286119,10.012081254065471
39.1705055,10.176718162406097
39.212399100000006,10.265276168652289
39.2542927,10.292468398398361
39.2961863,10.271472087496868
39.3380799,10.20904166015303
39.3799735,10.06768744403401
39.42186710000001,9.872036034885445
39.4637607,9.337790750849981
39.505654199999995,9.039252182296352
39.547547800000004,8.768638881774631
39.589441400000005,8.656937809646994
