Time[s],xPosition2[px],yPosition2[px]
6.5772934,0,0
6.619187,0,0
6.6610806,0,0
6.7029742,0,0
6.7448678,0,0
6.7867614,0,0
6.828655,0,0
6.8705486,0,0
6.9124422,0,0
6.9543357,0,0
6.9962293,0,0
7.0381229,0,0
7.0800165,0,0
7.1219101,0,0
7.1638037,0,0
7.2056973,0,0
7.2475909,0,0
7.2894845,0,0
7.331378,0,0
7.3732716,0,0
7.4151652,0,0
7.4570588,0,0
7.4989524,0,0
7.540846,0,0
7.5827396,0,0
7.6246332,0,0
7.6665268,0,0
7.7084203,0,0
7.7503139,0,0
7.7922075,0,0
7.8341011,0,0
7.8759947,0,0
7.9178883,0,0
7.9597819,0,0
8.0016755,0,0
8.0435691,0,0
8.0854626,0,0
8.1273562,0,0
8.1692498,0,0
8.2111434,0,0
8.253037,0,0
8.2949306,0,0
8.3368242,0,0
8.3787178,0,0
8.4206114,0,0
8.4625049,0,0
8.5043985,0,0
8.5462921,0,0
8.5881857,0,0
8.6300793,0,0
8.6719729,0,0
8.7138665,0,0
8.7557601,0,0
8.7976536,0,0
8.8395472,0,0
8.8814408,0,0
8.9233344,0,0
8.965228,0,0
9.0071216,0,0
9.0490152,0,0
9.0909088,0,0
9.1328024,0,0
9.1746959,0,0
9.2165895,0,0
9.2584831,0,0
9.3003767,0,0
9.3422703,0,0
9.3841639,0,0
9.4260575,0,0
9.4679511,0,0
9.5098447,0,0
9.5517382,0,0
9.5936318,0,0
9.6355254,0,0
9.677419,0,0
9.7193126,0,0
9.7612062,0,0
9.8030998,0,0
9.8449934,0,0
9.886887,0,0
9.9287805,0,0
9.9706741,0,0
10.0125677,0,0
10.0544613,0,0
10.0963549,0,0
10.1382485,0,0
10.1801421,0,0
10.2220357,0,0
10.2639293,0,0
10.3058228,0,0
10.3477164,0,0
10.38961,0,0
10.4315036,0,0
10.4733972,0,0
10.5152908,0,0
10.5571844,0,0
10.599078,0,0
10.6409716,0,0
10.6828651,0,0
10.7247587,0,0
10.7666523,0,0
10.8085459,0,0
10.8504395,0,0
10.8923331,0,0
10.9342267,0,0
10.9761203,0,0
11.0180139,0,0
11.0599074,0,0
11.101801,0,0
11.1436946,0,0
11.1855882,0,0
11.2274818,0,0
11.2693754,0,0
11.311269,0,0
11.3531626,0,0
11.3950562,0,0
11.4369497,0,0
11.4788433,0,0
11.5207369,0,0
11.5626305,0,0
11.6045241,0,0
11.6464177,0,0
11.6883113,0,0
11.7302049,0,0
11.7720985,0,0
11.813992,0,0
11.8558856,0,0
11.8977792,0,0
11.9396728,0,0
11.9815664,0,0
12.02346,0,0
12.0653536,0,0
12.1072472,0,0
12.1491408,0,0
12.1910343,0,0
12.2329279,0,0
12.2748215,0,0
12.3167151,0,0
12.3586087,0,0
12.4005023,0,0
12.4423959,0,0
12.4842895,0,0
12.5261831,0,0
12.5680766,0,0
12.6099702,0,0
12.6518638,0,0
12.6937574,0,0
12.735651,0,0
12.7775446,0,0
12.8194382,0,0
12.8613318,0,0
12.9032254,0,0
12.9451189,0,0
12.9870125,0,0
13.0289061,0,0
13.0707997,0,0
13.1126933,0,0
13.1545869,0,0
13.1964805,0,0
13.2383741,0,0
13.2802677,0,0
13.3221612,0,0
13.3640548,0,0
13.4059484,0,0
13.447842,0,0
13.4897356,0,0
13.5316292,0,0
13.5735228,0,0
13.6154164,0,0
13.65731,0,0
13.6992035,0,0
13.7410971,0,0
13.7829907,0,0
13.8248843,0,0
13.8667779,0,0
13.9086715,0,0
13.9505651,0,0
13.9924587,0,0
14.0343523,0,0
14.0762458,0,0
14.1181394,0,0
14.160033,0,0
14.2019266,0,0
14.2438202,0,0
14.2857138,0,0
14.3276074,0,0
14.369501,0,0
14.4113945,0,0
14.4532881,0,0
14.4951817,0,0
14.5370753,0,0
14.5789689,0,0
14.6208625,0,0
14.6627561,0,0
14.7046497,0,0
14.7465433,0,0
14.7884368,0,0
14.8303304,0,0
14.872224,0,0
14.9141176,0,0
14.9560112,0,0
14.9979048,0,0
15.0397984,0,0
15.081692,0,0
15.1235856,0,0
15.1654791,0,0
15.2073727,0,0
15.2492663,0,0
15.2911599,0,0
15.3330535,0,0
15.3749471,0,0
15.4168407,0,0
15.4587343,0,0
15.5006279,0,0
15.5425214,0,0
15.584415,0,0
15.6263086,0,0
15.6682022,0,0
15.7100958,0,0
15.7519894,0,0
15.793883,0,0
15.8357766,0,0
15.8776702,0,0
15.9195637,0,0
15.9614573,0,0
16.0033509,0,0
16.0452445,0,0
16.0871381,0,0
16.1290317,0,0
16.1709253,0,0
16.2128189,0,0
16.2547125,0,0
16.296606,0,0
16.3384996,0,0
16.3803932,0,0
16.4222868,0,0
16.4641804,0,0
16.506074,0,0
16.5479676,0,0
16.5898612,0,0
16.6317548,0,0
16.6736483,0,0
16.7155419,0,0
16.7574355,0,0
16.7993291,0,0
16.8412227,0,0
16.8831163,0,0
16.9250099,0,0
16.9669035,0,0
17.0087971,0,0
17.0506906,0,0
17.0925842,0,0
17.1344778,0,0
17.1763714,0,0
17.218265,0,0
17.2601586,0,0
17.3020522,0,0
17.3439458,0,0
17.3858394,0,0
17.4277329,0,0
17.4696265,0,0
17.5115201,0,0
17.5534137,0,0
17.5953073,0,0
17.6372009,0,0
17.6790945,0,0
17.7209881,0,0
17.7628817,0,0
17.8047752,0,0
17.8466688,0,0
17.8885624,0,0
17.930456,0,0
17.9723496,0,0
18.0142432,0,0
18.0561368,0,0
18.0980304,0,0
18.139924,0,0
18.1818175,0,0
18.2237111,0,0
18.2656047,0,0
18.3074983,0,0
18.3493919,0,0
18.3912855,0,0
18.4331791,0,0
18.4750727,0,0
18.5169663,0,0
18.5588598,0,0
18.6007534,0,0
18.642647,0,0
18.6845406,0,0
18.7264342,0,0
18.7683278,0,0
18.8102214,0,0
18.852115,0,0
18.8940086,0,0
18.9359021,0,0
18.9777957,0,0
19.0196893,0,0
19.0615829,0,0
19.1034765,0,0
19.1453701,0,0
19.1872637,0,0
19.2291573,0,0
19.2710509,0,0
19.3129444,0,0
19.354838,0,0
19.3967316,0,0
19.4386252,0,0
19.4805188,0,0
19.5224124,0,0
19.564306,0,0
19.6061996,0,0
19.6480932,0,0
19.6899867,0,0
19.7318803,0,0
19.7737739,0,0
19.8156675,0,0
19.8575611,0,0
19.8994547,0,0
19.9413483,0,0
19.9832419,0,0
20.0251355,0,0
20.067029,0,0
20.1089226,0,0
20.1508162,0,0
20.1927098,0,0
20.2346034,0,0
20.276497,0,0
20.3183906,0,0
20.3602842,0,0
20.4021777,0,0
20.4440713,0,0
20.4859649,0,0
20.5278585,0,0
20.5697521,0,0
20.6116457,0,0
20.6535393,0,0
20.6954329,0,0
20.7373265,0,0
20.77922,0,0
20.8211136,0,0
20.8630072,0,0
20.9049008,0,0
20.9467944,0,0
20.988688,0,0
21.0305816,0,0
21.0724752,0,0
21.1143688,0,0
21.1562623,0,0
21.1981559,0,0
21.2400495,0,0
21.2819431,0,0
21.3238367,0,0
21.3657303,0,0
21.4076239,0,0
21.4495175,0,0
21.4914111,0,0
21.5333046,0,0
21.5751982,0,0
21.6170918,0,0
21.6589854,0,0
21.700879,0,0
21.7427726,0,0
21.7846662,0,0
21.8265598,0,0
21.8684534,0,0
21.9103469,0,0
21.9522405,0,0
21.9941341,0,0
22.0360277,0,0
22.0779213,0,0
22.1198149,0,0
22.1617085,0,0
22.2036021,0,0
22.2454957,0,0
22.2873892,0,0
22.3292828,0,0
22.3711764,0,0
22.41307,0,0
22.4549636,0,0
22.4968572,0,0
22.5387508,0,0
22.5806444,0,0
22.622538,0,0
22.6644315,0,0
22.7063251,0,0
22.7482187,0,0
22.7901123,0,0
22.8320059,0,0
22.8738995,0,0
22.9157931,0,0
22.9576867,0,0
22.9995803,0,0
23.0414738,0,0
23.0833674,0,0
23.125261,0,0
23.1671546,0,0
23.2090482,0,0
23.2509418,0,0
23.2928354,0,0
23.334729,0,0
23.3766226,0,0
23.4185161,0,0
23.4604097,0,0
23.5023033,0,0
23.5441969,0,0
23.5860905,0,0
23.6279841,0,0
23.6698777,0,0
23.7117713,0,0
23.7536649,0,0
23.7955584,0,0
23.837452,0,0
23.8793456,0,0
23.9212392,0,0
23.9631328,0,0
24.0050264,0,0
24.04692,0,0
24.0888136,0,0
24.1307072,0,0
24.1726007,0,0
24.2144943,0,0
24.2563879,0,0
24.2982815,0,0
24.3401751,0,0
24.3820687,0,0
24.4239623,0,0
24.4658559,0,0
24.5077495,0,0
24.549643,0,0
24.5915366,0,0
24.6334302,0,0
24.6753238,0,0
24.7172174,0,0
24.759111,0,0
24.8010046,0,0
24.8428982,0,0
24.8847918,0,0
24.9266853,0,0
24.9685789,0,0
25.0104725,0,0
25.0523661,0,0
25.0942597,0,0
25.1361533,0,0
25.1780469,0,0
25.2199405,0,0
25.2618341,0,0
25.3037276,0,0
25.3456212,0,0
25.3875148,0,0
25.4294084,0,0
25.471302,0,0
25.5131956,0,0
25.5550892,0,0
25.5969828,0,0
25.6388764,0,0
25.6807699,0,0
25.7226635,0,0
25.7645571,0,0
25.8064507,0,0
25.8483443,0,0
25.8902379,0,0
25.9321315,0,0
25.9740251,0,0
26.0159186,0,0
26.0578122,0,0
26.0997058,0,0
26.1415994,0,0
26.183493,0,0
26.2253866,0,0
26.2672802,0,0
26.3091738,0,0
26.3510674,0,0
26.3929609,0,0
26.4348545,0,0
26.4767481,0,0
26.5186417,0,0
26.5605353,0,0
26.6024289,0,0
26.6443225,0,0
26.6862161,0,0
26.7281097,0,0
26.7700032,0,0
26.8118968,0,0
26.8537904,0,0
26.895684,0,0
26.9375776,0,0
26.9794712,0,0
27.0213648,0,0
27.0632584,0,0
27.105152,0,0
27.1470455,0,0
27.1889391,0,0
27.2308327,0,0
27.2727263,0,0
27.3146199,0,0
27.3565135,0,0
27.3984071,0,0
27.4403007,0,0
27.4821943,0,0
27.5240878,0,0
27.5659814,0,0
27.607875,0,0
27.6497686,0,0
27.6916622,0,0
27.7335558,0,0
27.7754494,0,0
27.817343,0,0
27.8592366,0,0
27.9011301,0,0
27.9430237,0,0
27.9849173,0,0
28.0268109,0,0
28.0687045,0,0
28.1105981,0,0
28.1524917,0,0
28.1943853,0,0
28.2362789,0,0
28.2781724,0,0
28.320066,0,0
28.3619596,0,0
28.4038532,0,0
28.4457468,0,0
28.4876404,0,0
28.529534,0,0
28.5714276,0,0
28.6133212,0,0
28.6552147,0,0
28.6971083,0,0
28.7390019,0,0
28.7808955,0,0
28.8227891,0,0
28.8646827,0,0
28.9065763,0,0
28.9484699,0,0
28.9903635,0,0
29.032257,0,0
29.0741506,0,0
29.1160442,0,0
29.1579378,0,0
29.1998314,0,0
29.241725,0,0
29.2836186,0,0
29.3255122,0,0
29.3674058,0,0
29.4092993,0,0
29.4511929,0,0
29.4930865,0,0
29.5349801,0,0
29.5768737,0,0
29.6187673,0,0
29.6606609,0,0
29.7025545,0,0
29.7444481,0,0
29.7863416,0,0
29.8282352,0,0
29.8701288,0,0
29.9120224,0,0
29.953916,0,0
29.9958096,0,0
30.0377032,0,0
30.0795968,0,0
30.1214904,0,0
30.1633839,0,0
30.2052775,0,0
30.2471711,0,0
30.2890647,0,0
30.3309583,0,0
30.3728519,0,0
30.4147455,0,0
30.4566391,0,0
30.4985327,0,0
30.5404262,0,0
30.5823198,0,0
